system:index,annual_mean_wind_speed,elevation,lat,lon,year,.geo
1084_0,2.9895499049100653,490,45.447397547629755,-90.10828182952608,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086_0,2.424014349356677,1309,34.4978307834776,-112.85312189028573,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087_0,2.613065592088567,386,50.46453733993508,-94.4352718446418,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090_0,2.9439855356008624,91,36.64413680133611,-90.00405680557166,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1091_0,2.4025291783536087,1934,41.80213181438813,-114.9803549303388,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092_0,2.6337252792950423,1567,44.43539879129483,-108.78750939959137,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093_0,2.0543319106922913,2573,37.51316727945567,-112.9807791190902,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095_0,1.4747106134975034,763,48.16860235797103,-117.20120038541397,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1096_0,4.312938034613189,1263,31.549797150523702,-104.43380846576369,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097_0,2.503738042399911,458,45.185491467860686,-78.33263666598367,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098_0,4.3386570857103255,793,43.719787793633714,-102.30093248582295,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099_0,2.370428611603017,82,51.93814769944637,-83.74069287061944,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100_0,2.770226416482318,701,51.637589273625785,-101.3941752625763,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101_0,3.5968524380398272,1943,42.36993254458644,-107.19972176511563,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102_0,1.9229025259969121,3026,36.058922711795525,-106.74078733650093,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1103_0,4.493896628119914,740,43.673615902967235,-101.885351983252,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106_0,4.190381624883031,1485,38.90930143650083,-103.36408363729407,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107_0,4.281079469462339,432,46.38194727509018,-98.41579132954793,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108_0,3.8935713341707365,317,47.4657252157267,-97.45318082566762,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110_0,4.474166898104152,879,30.92323508751703,-102.84745211957626,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111_0,4.462938807870774,472,48.2294047372337,-100.9771495519646,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112_0,5.12129429289041,1165,42.33982353006261,-101.79578264855938,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113_0,2.0897560331386753,187,33.476264093834864,-82.81122135698985,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114_0,2.387759822253981,280,37.60827757132412,-93.73178319825081,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1115_0,2.2949471653103943,209,38.33305465184712,-90.7220724787404,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117_0,3.863289839694485,304,40.46406612034379,-83.8576960205731,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1118_0,2.585077842033121,409,47.303962159841554,-81.9070714990619,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119_0,6.155410016309565,258,49.784386989408105,-88.75646839147873,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1120_0,3.9462142073088122,179,42.569893690572556,-82.25244441490153,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121_0,2.4902314080917174,402,47.62109974286004,-68.15209669556619,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1122_0,2.5404341363717244,336,50.379408930629154,-76.10170000210942,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123_0,2.2129148690860103,2727,37.909313024777035,-109.62564922085731,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124_0,3.1240266419477845,97,29.232551003726513,-111.76127162126222,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1125_0,4.321026828746944,445,40.046249976500505,-96.33321786635908,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126_0,1.0207496493137764,875,40.98622599409952,-123.32310521653059,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128_0,4.44606048233922,237,45.718488265255445,-82.05275215960265,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1129_0,0.7343284082325214,1506,50.54768511586323,-118.322971840294,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131_0,1.4143798109191248,3388,37.5200327943436,-107.46356245902095,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1132_0,3.287067457714439,1565,37.962770648931915,-113.32500513977934,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134_0,2.6758690226119635,22,30.621662348371146,-92.14773017726915,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135_0,2.3969664204651884,17,35.62088697720924,-77.11546953829537,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136_0,4.129161726539792,1202,41.887082168371236,-103.79041619666536,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1139_0,4.5239484010052315,924,46.758575377539444,-107.70463557925113,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143_0,2.453255074697868,376,50.43966064359088,-93.59100258667914,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1145_0,2.3052415375725377,313,46.81336200843868,-75.3824922154334,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146_0,1.7894581512695595,1137,41.16219361118942,-121.51839811274273,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147_0,3.1669601687350686,2107,41.54701423221877,-106.7213713215685,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148_0,1.863485223974683,1958,33.40817566046086,-109.28717596732942,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1149_0,4.851435729869061,941,36.4983629411406,-101.33744326164278,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150_0,2.6868649799638495,444,48.974329406349575,-91.58480410923947,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1152_0,2.6116124303181922,144,37.92081998937691,-89.67076873035371,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1154_0,4.216761805003608,548,38.80684465122966,-98.74369390265308,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155_0,1.8437322611303837,238,28.48138344552564,-110.71195779507671,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158_0,2.341010046398423,304,47.04847691756431,-75.81283445884424,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1159_0,2.077018340555728,595,37.16160192147684,-80.66714991975796,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1160_0,4.216059534522983,974,34.87933683384687,-101.24932638290814,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161_0,3.127444206227681,166,39.72758743751269,-87.3247139080374,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162_0,2.048503160369156,2360,27.142719437520686,-107.20214984309344,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163_0,2.560593146328487,350,49.96575267290421,-75.57434672264141,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1164_0,2.4664842666425812,136,52.30343182533337,-84.3717198745418,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1166_0,3.862067442555491,1278,34.47031454056835,-103.07272713717595,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168_0,3.652348077310753,841,47.46609129191203,-108.32281196870504,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169_0,2.2967969571214604,2031,39.10072980017965,-115.14252358863898,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170_0,3.6435016403380724,327,40.14719863250058,-83.71979839221177,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172_0,2.3548393742615112,2281,35.3282711976776,-111.81508620151872,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1174_0,2.756250390744234,275,39.56932672222718,-82.82667925372728,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1175_0,4.198242061281726,659,40.322517190076326,-99.00099013090396,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1176_0,2.112967617746963,172,34.804846137647736,-88.42653666194506,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1177_0,2.078091299924487,2330,37.07662706718342,-105.56800482403622,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179_0,5.168286075761876,217,44.85612670542901,-87.41104122595274,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1180_0,2.347719033999548,1659,39.9988633101194,-105.21918141067891,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181_0,3.3298770489377256,339,43.89244129542293,-81.17995295513958,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1182_0,2.5303279826058014,315,51.051035236247344,-88.05031695340477,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1183_0,4.39484791488151,915,37.39287313317381,-101.29891825771426,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1184_0,2.9979915537433164,4,29.56382854483284,-90.45173696443659,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1185_0,1.4708452198022035,1884,49.50709268477337,-114.79507247250915,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188_0,4.5388560447628254,290,43.51099806705638,-81.45791981550352,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189_0,2.331892347496806,1700,43.38529009565252,-108.07284996629468,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1190_0,1.49287685058655,1503,45.75095290108117,-116.83249054896339,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191_0,2.4040976034946517,680,28.701215207214585,-113.6931416368878,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1192_0,4.129625781519064,300,49.16701326084315,-98.11794624482788,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1193_0,4.109078332326857,724,39.97272990366284,-99.88092806431983,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1194_0,4.480895934732312,991,32.53689016168395,-102.62535945194831,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1195_0,3.249921441855911,1713,35.93847611623393,-112.54694050606777,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1196_0,2.1072233090861636,212,42.90573412297018,-73.35687321615275,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1197_0,4.377428115586676,577,46.77885943889589,-101.21429512659971,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1198_0,2.6558661548261346,41,33.71340991158458,-90.17830028724507,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1199_0,2.41032086745179,45,32.06596619074427,-115.21384507627975,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1200_0,2.0408306274242274,100,32.046057000622504,-85.08632522427453,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1201_0,3.124041113641893,315,37.93915091789327,-95.12888942442129,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1202_0,2.951804157985574,1637,30.68369437929696,-107.69839250435676,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1203_0,1.8244501896296996,182,46.73733832364863,-123.5810067762915,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204_0,2.170175624871021,68,36.72178926168014,-120.4356417120376,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205_0,3.7598445370700424,298,42.5224508841931,-91.25054848473425,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1206_0,2.0872381420879904,2187,38.973132048285066,-116.63934018857351,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1209_0,1.8286002360756888,2070,34.22816002481145,-116.72105558901515,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1210_0,2.169187061012412,35,49.00463943734564,-122.80061687556613,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1211_0,2.662289622435988,498,48.29822675892188,-85.2969584719846,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1212_0,3.4297536679176184,166,28.165704050644734,-111.17757408886565,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1213_0,3.4700542957753284,974,43.47633307195548,-102.93447246793247,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1214_0,3.950959344614514,294,49.67837268574056,-88.94662360255208,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1215_0,1.9978224261481863,401,36.09983134785568,-84.56991528732304,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1216_0,1.5567404352663328,2566,38.60625433233815,-120.0263266333358,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1217_0,4.170962178176918,307,42.33043170130366,-91.40195279422278,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1218_0,2.24704097269326,1411,40.355978941667445,-118.61860090282198,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1220_0,0.9521828153822417,1536,45.31079641616122,-114.60277047774008,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221_0,4.249799801215635,594,51.90521894048908,-103.2102087509098,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222_0,3.5909466664995744,324,37.85331219019989,-95.86067047383467,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223_0,2.9001953040030797,1494,37.80974353642448,-114.47327396908955,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224_0,2.373711180274574,20,33.101826422096835,-80.2319714338494,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1225_0,2.593800332993827,444,48.19965730852422,-75.65405748887248,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227_0,2.6372467582108845,443,49.34228032567654,-92.43440415753929,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229_0,3.9099636331924863,381,46.633217099323,-97.8018098267642,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232_0,2.9258117443186524,551,32.56589263182985,-111.9583421301474,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233_0,2.4996769780927477,370,52.276161597324815,-92.86301755481821,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234_0,2.405320742035691,167,51.013435783861425,-85.60412251370389,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236_0,1.9788504169936592,45,30.718621342913032,-88.9307381738667,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237_0,1.4290502979997364,561,27.805616450170284,-109.41456172546205,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238_0,2.3041822857554406,1403,41.88033727271234,-112.72247494423773,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240_0,1.7320503198195722,2084,40.55772355399124,-115.54404681657445,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241_0,1.3758469092355845,928,44.139976787525825,-122.28348507211255,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242_0,2.2803653184591495,207,37.56974052834159,-89.92990729533958,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243_0,2.408970349645178,155,36.87915363371558,-90.3199889211569,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244_0,1.9591344133479165,98,31.41459421971151,-86.60510445885848,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1245_0,1.92109579968809,68,31.36535255528156,-88.44011906654677,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246_0,2.2711858246447796,299,48.49277420802033,-70.6325616924597,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247_0,1.9556874906524795,2445,44.74110044875705,-110.3784122470473,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249_0,4.04056093260088,740,50.29670994491439,-108.2093524082983,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1250_0,4.285870772872218,391,43.860707737636076,-97.92192881081812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251_0,2.4838604442798355,272,46.4458058747376,-81.06726099883055,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252_0,2.405027187409658,334,45.096487286698135,-79.07324920765652,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253_0,2.581598648219722,1549,37.606119408223606,-115.9079296433429,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254_0,1.9610459837298715,1826,45.10469791244864,-112.85465968937424,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256_0,3.303968774485871,37,41.36109345123414,-72.32943960842425,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257_0,1.8707989797997162,48,30.27740626008446,-82.51810211641559,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258_0,3.666375669512426,179,40.07936490936215,-89.57724271944348,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259_0,3.025842873357926,270,45.60445519522939,-92.68382963551464,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260_0,1.9136059900631162,2207,36.60403789060454,-106.80522327586596,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261_0,2.4416440993761994,420,48.48796430506654,-67.09258683199988,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263_0,2.2788068103697574,70,32.98209515695683,-93.77218411132311,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264_0,2.5319001399013383,490,40.75249554960992,-78.72477072190807,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265_0,2.935461370401922,880,46.02967281774598,-120.26194068918133,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267_0,2.5710453915479934,392,51.33161886381082,-91.00050772553949,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269_0,3.6030105651320903,389,49.967268123881354,-99.46773482954316,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270_0,2.741881177265456,496,49.7041446876979,-69.7992553190785,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272_0,1.9382939796058083,618,36.93840533977658,-83.23442225406336,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273_0,1.904259267683713,2525,40.65983278621139,-106.48394842390333,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275_0,4.607439133312528,587,45.50481435168251,-99.59831801878119,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277_0,2.8230654523010568,205,39.1108826384434,-92.72296149936913,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280_0,2.8696798093186446,48,48.0072825737804,-122.48881129162177,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281_0,2.103591588262056,2537,39.659577131993004,-108.31149433002703,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282_0,2.162477319429615,253,35.52517776580612,-87.79274137244269,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283_0,2.782575770123665,275,48.94853253523115,-88.53806090205076,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284_0,4.064723574344548,1989,36.01798495690256,-107.77334794591373,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285_0,4.2926854487391815,1151,33.0944026153555,-103.14956239363259,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286_0,2.782599596289081,231,43.72874340554767,-84.79036358990685,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287_0,2.5563386742395084,58,31.2719044602603,-84.80112872808124,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288_0,2.6319003729334707,326,51.277645798069194,-100.32020334193038,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289_0,2.095468226078446,2409,39.04524348095995,-116.51661884291731,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290_0,2.8090250162856045,367,50.31966405864481,-92.81058263870335,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291_0,4.019877357335485,1549,38.622733398043934,-103.57781108111757,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294_0,1.5733535412570125,415,35.71453613921557,-81.91433204502812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297_0,4.901288329868691,189,42.173892947935606,-80.03354512095102,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298_0,2.427240041680899,69,51.910506051510694,-83.20710753748345,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299_0,2.653762058923232,413,49.86708356692323,-70.36527530207046,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300_0,4.669731148377804,447,47.945821757190544,-99.15042383388813,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301_0,3.760671616433501,535,51.84065871394451,-105.69493445652975,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305_0,3.2017866746982095,1098,29.56381966201628,-102.27360565110594,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306_0,3.046522682500092,235,39.68660850279708,-86.89858270625625,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307_0,2.484138494696346,308,46.923207357428275,-69.1923942405024,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308_0,3.8374308818747025,367,28.463021471422692,-100.90341900872558,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309_0,5.153804282499867,730,47.875088174028406,-107.00630141455103,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310_0,3.214292813822563,178,39.29327376729321,-88.80572655701773,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311_0,3.417673650292346,403,47.20834079042927,-94.2431818464382,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312_0,3.676159122293026,352,36.985118273661286,-96.90579020014695,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314_0,4.843228528040495,811,35.958376855936436,-100.95522966449829,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315_0,4.2139058739119895,314,40.5816117482483,-95.49299183848821,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316_0,2.113663676218675,28,29.38248774014482,-82.47855517726641,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317_0,5.5153364293107465,1468,43.769373114091565,-105.32575132724352,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319_0,3.339617130095863,293,45.005283748197336,-93.83740142308233,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320_0,1.5365296023294541,1735,39.50861603120517,-111.61201525745152,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321_0,2.856738273842515,1514,43.70391484780521,-108.0321270353573,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322_0,4.489725446836488,958,47.50386001276284,-107.49466832551296,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323_0,4.5070050726284325,1333,34.00763074269498,-103.6153377935071,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325_0,2.521623067438295,741,40.12654267298997,-78.80075748865826,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326_0,3.4228818338011755,1683,36.187704661733385,-110.86910774327998,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327_0,4.387572396279623,727,46.852951134995244,-104.7909966857314,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328_0,3.8660535277463803,1692,42.15664898434384,-114.86774302816698,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330_0,2.6496586915053535,2213,41.23552500911699,-106.77490019565755,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331_0,2.0023648112459624,1465,44.56780052476487,-120.53386347922894,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333_0,2.238326027936997,73,31.837093897004067,-93.40136579548141,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335_0,3.0333030535824577,439,48.05768933169987,-89.9122866275089,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337_0,1.6906736449584716,911,46.222845628384924,-117.30752682567841,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338_0,2.185414930469836,249,36.78827041543147,-85.11203183417655,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340_0,3.8533730036205167,1136,33.366504074657186,-104.15739817763945,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342_0,3.1940168735941556,261,45.61114048796704,-120.35754544546069,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343_0,2.6367349567942835,1539,36.92523677077727,-113.04578333847846,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344_0,3.979492820014702,1054,47.93315916296041,-109.36904780374131,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346_0,2.7405435483215648,25,34.13120078919359,-79.05475255654667,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348_0,2.3098392302544943,188,32.49405005948866,-84.36153312046406,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350_0,2.9885109534913425,215,39.51587375634224,-92.9648453970976,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351_0,2.6670082013920147,253,39.26763716058753,-84.59915352025583,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352_0,2.385244308284727,567,49.954951474409214,-71.47124841879153,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353_0,4.451607809225327,955,32.61975974471635,-102.4538398096902,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354_0,2.0034557482318416,1953,42.258621141784296,-120.68854625562986,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356_0,2.051384373796696,1282,40.52183562732216,-118.34102245992972,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357_0,4.280548714240156,849,39.24870275949124,-100.49449343141727,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359_0,2.5315355766711427,354,47.85353114125084,-81.53509854639695,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360_0,2.1291677099623207,228,36.53385837016571,-92.63244259156265,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361_0,1.5547892910165542,2615,44.03256146791893,-110.45616275203831,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364_0,7.088408275029083,175,44.53459097760005,-86.49264044432913,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365_0,2.3641381265147,161,38.350438235683626,-86.90031555701223,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366_0,5.533766168063477,73,43.888205064388394,-77.66116734248162,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367_0,2.137039081847084,63,31.757314024779237,-92.82766338572561,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369_0,2.49430241466259,287,51.83506721390595,-95.93789347570494,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372_0,2.15621034965111,259,35.83806982480808,-87.18129019301142,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373_0,2.3038120172773207,340,41.294832566368314,-81.15502718295198,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374_0,2.7214498332297734,386,50.8570203803158,-90.96676010792534,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375_0,2.5631883373885076,167,50.57653192201906,-80.62147256403794,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376_0,4.839580566330594,520,45.38754155563441,-100.2797343425983,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380_0,2.9604598794121335,1762,36.30350766578677,-109.53096800477074,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381_0,6.047624461832961,172,42.60173563229067,-81.12912864693693,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
